id_komentar,nama_akun,tanggal,text_cleaning,sentimen
Ugy9eRAnd50yU5RHLE14AaABAg,BIMA PANCA PANDAWA,2023-06-06 13:53:08+00:00,coba pikir positif udara  sekarang  penuh racun polusi  sekarang  sama sadar bahaya bencana sakit paru,negatif
UgzuDKrI7Mbgn7XdLqV4AaABAg,Sharing Aja,2023-06-06 13:52:43+00:00,subsidi solar panel perlu lo ntar liatrik   chargenya pake batu bara,positif
UgwVPkCR8x-HfyJWmG94AaABAg,Irwan Wan,2023-06-06 13:52:08+00:00,batrai sendiri sedang rusak mgambil partai  orang ,negatif
UgwerBtuCnHutn-HOAR4AaABAg,SUSILO,2023-06-06 13:51:48+00:00,mungkin dimodif mio mber,negatif
UgyKTrldvoQk4foUJHN4AaABAg,Kitiran Sewu,2023-06-06 13:51:39+00:00,tambang nikel   harga  tetap  mahal ,positif
UgzIshMvA71dOEaTMZx4AaABAg,dark angel,2023-06-06 13:51:01+00:00,  kasih isentif   msh harga avanza cba   harga lcgc bawah laku,positif
UgxDdjttRdXuX24G_Ed4AaABAg,Asep Rahman,2023-06-06 13:50:14+00:00,harga mahal harga mahal daya rata rumah indonesia kecil charge susah lama butuh jam an,negatif
UgxfPi_He_2Lz-ZvoDJ4AaABAg,dony prasetyo,2023-06-06 13:48:30+00:00,tempat ngecas   msih susah apalgi daerah,negatif
UgwhcikYHvNnLfvcV_J4AaABAg,DAND,2023-06-06 13:47:50+00:00,target emisi nol negara tahun,negatif
UgyVBgNUANAWi2qy3lZ4AaABAg,Kukuh Budhi S,2023-06-06 13:47:37+00:00,minyak goreng     bayar vendor waskita   bnyak     bayar mau ngelawak apa  gimana ,negatif
UgwWKbOQGWZmNDdX7lJ4AaABAg,AB E,2023-06-06 13:46:00+00:00,  btuh waktu semua,negatif
UgzheHlr3AKdlpLiced4AaABAg,Gloryhunter,2023-06-06 13:45:33+00:00,elon musk lawan wong raja bisnis global,netral
UgzYc1ctFp-tAO3exE54AaABAg,roni Acong,2023-06-06 13:45:19+00:00,jngan jual bensin masyarakat lngsung pindah     pnya duit bain utang kredit,negatif
UgwA2bDDuxfc-ET8O4B4AaABAg,Dea Lova,2023-06-06 13:45:01+00:00,terlalu murah orang kaya mau harga triliun njing,positif
Ugz0AF4R3oI6JaU1TTd4AaABAg,masboyoioi,2023-06-06 13:44:57+00:00,orang tani pajero fortuner masak kurang meciing,negatif
UgzxDp4SylFQaWrKBWt4AaABAg,Sri Atin,2023-06-06 13:44:27+00:00,terlalu mahal   pakai kota,negatif
UgyYPVUWpvvhBPaIk-14AaABAg,Putra Pranata,2023-06-06 13:44:24+00:00,banyakin sepeda subsidi harga juta kasih subsidi juta masyarakat bayar juta sama   harga hp banyak beli motor bensin jarang si pakai,positif
UgxQ50nFgxj3s37sJCF4AaABAg,Tugiman TG,2023-06-06 13:44:23+00:00,terlalu mahal unit lucu kuno,negatif
UgwxqQky8QfQDIhBP3B4AaABAg,jimmy lin,2023-06-06 13:44:12+00:00,benar masalah pakai dlm kota hemat luar biasa orang indonesia suka uda beli jual mikirnya susah   jual harga jual gmana masalah brand jepang dichina brand jepang uda mulai turun pamor harga jual beli uda obral   diindo orng percaya jepang drpd china padahal tecknologi ev   china uda mantap mudah masalah diindo dichina semua pakai ev udara bersih hemat kantong biaya ngecas murah biaya servis murah sekali contoh pakai dichina   ev kilo kena biaya cas rmb rp bensin kilo biaya isi minyak rp biaya servis ev kilo rp besin kena biaya rp   sedan kecil enak sekali pakai suara senyap rasa mewah,negatif
UgzBfWi6Q_WrNK24hMR4AaABAg,Yogi,2023-06-06 13:43:30+00:00,batre rusak auto mangkrak,negatif
UgxgJ3-snsJ6fMUjZdR4AaABAg,kevin,2023-06-06 13:42:17+00:00,buat atur sama jual orang sama tarik,positif
UgxLDfS9xPgXMtHSpNB4AaABAg,apitli 48,2023-06-06 13:40:54+00:00,  pasang buat ngecas pom pom bensin mana,positif
Ugx1zK7p-r4LbjqZLM54AaABAg,Izoes,2023-06-06 13:40:23+00:00,isi batre butuh durasi lama harga batre   ganti mahal harga jg   rada keren mahal   maksa gt malah nyekik  orang ,negatif
Ugw9IKfGvJKNsmP9wzJ4AaABAg,Sukoyo Koyo,2023-06-06 13:40:16+00:00,gimana mo laku harga mahal   tempat charge susah,negatif
UgyOqcgp6YzLL4eV3fN4AaABAg,Dymas Rp,2023-06-06 13:38:58+00:00,buat cina marak sih kualitas material payah,positif
UgwYS_0729BzMQeVjkV4AaABAg,Ari Pratono,2023-06-06 13:38:54+00:00,buat rakit   banyak mau beli,positif
UgyKJAFdAoSCEzqa1WB4AaABAg,Haryono Suyono,2023-06-06 13:38:39+00:00,mau beli tarif udh naikin dulu trus   lowbat apa tiap daerah udh buat charger,positif
UgwyTpcXq22Hh4tckv94AaABAg,Mas Paijo,2023-06-06 13:38:00+00:00,perhati nasib tani,netral
UgyjcwqWFKL28zlsPM54AaABAg,frasa internasional,2023-06-06 13:36:01+00:00,tahun jual ev naik karna rasa penasaran orang     ktika customer experience mulai lihat pasca mudik lebaran susah pakai pulang kampung langsung anjlok tambah brand awarenes jual j ada top of mind saran baik dulu infrastruktur pelosok kampung baru bicara restitusi lalu paksa atpm jepang   brand awarenessnya super tinggi lebih depan ev   semangat jual kendara brand sendiri malah macam moeldoko keponakan opung luhut ketua kadin hingga wika orang indonesia gantung brand strategy customer experience bos bodo mau kasih harga berapa lihat j brand jepang soal fitur kalah banyak harga jauh lebih mahal angka jual selalu paling tinggi,positif
Ugxb1wCUTh_ISHUAKVt4AaABAg,Fajar Ks,2023-06-06 13:34:54+00:00,tenang semua butuh proses alih ev waktu mungkin butuh waktu tahun budaya manusia mmg alih ev harga ev mulai jangkau tekhnologi ev   matang,negatif
Ugw4HgNarBVDqcknwCN4AaABAg,Rifqi DKIJKT,2023-06-06 13:34:42+00:00,baik kualitas baterai isi service suku cadang pulau jawa garansi baterai kurang   th uji tes jalan gunung banyak mekanik,negatif
UgzN5KqypcrWu-vkOwx4AaABAg,Clip Viral,2023-06-06 13:34:30+00:00,kendara sekarang sedia mobilitas kota   fasilitas isi blm rata trus banyak lemah banding kendara petrol,negatif
UgwNnZ5lkV4HoRJADWd4AaABAg,X Property,2023-06-06 13:33:16+00:00,lama bensin sedia warga konoha gal bakal mau alih coba bensin mahal hilang pasar langsung alih motor,positif
UgyuNuFBvOXOLedSCgR4AaABAg,몽상가,2023-06-06 13:32:34+00:00,fasilitas tak rata mau gimana subsidi banyak   minat swap charging station   langka bikin ragu subsidi   fasilitator milik spbu supemarket hotel dk   mau pasang swap charging station kontra subsidi    orang  mampu jg kurang ragu warga   mau beli,netral
UgznraF4ni4OYCPI42h4AaABAg,Jaynou Oliver Beck,2023-06-06 13:31:59+00:00,nunggu kabel charger type c,positif
UgwHAoc2o1ZnwUkjKdR4AaABAg,Yuandra Zulvifan,2023-06-06 13:31:51+00:00,susah ngisi ulang ces batre,negatif
Ugxn2mw0s753mRHcId14AaABAg,CENEL NYA WONG NYADAP KARET. NYADAP KARET,2023-06-06 13:31:19+00:00,maaf bos ku mau nanya nih lewat jalan   banjir sampe tenggelam paruh apa konslet maaf orang kebun   tau bos,negatif
UgzlVNjSWVQtc874ALJ4AaABAg,Sukmaning Basudewa,2023-06-06 13:31:09+00:00,insentif apa   kasih produsen cuma pajek ntar revisi abis laris manis,negatif
UgwVyOxvjhav9oqdEcp4AaABAg,HDY,2023-06-06 13:25:09+00:00,gmana mw laku    orang  indonesia punya budaya parkir jalan walaupun drmh parkir pribadi,positif
UgwqX6pvgEnKKETcI714AaABAg,Bobby power,2023-06-06 13:24:59+00:00,perintah ngelawak rakyat irit bbm   alih bayar   mahal podo bae duit balik negara,negatif
UgziW9kWbEI3mh88doB4AaABAg,Blackplague,2023-06-06 13:24:44+00:00,  pakai jalan jauh,negatif
UgwieGZLvxvTBkIHxWp4AaABAg,plat tipus,2023-06-06 13:23:02+00:00,susah   aki tekor pelosok beda sama bbm   pelosok mudah dapat,negatif
UgyEamx75bEb8amLf4R4AaABAg,Arya Kamandanu,2023-06-06 13:20:59+00:00,motor uji bandel motor bbm,negatif
Ugwp4a8MP8oXf4TcHot4AaABAg,NS TV produksi,2023-06-06 13:19:15+00:00,batre hp ledak apa batre china motor ledak tutup mungkin ngeri enak motor beat aman cicil murah irit,negatif
UgyWPAjAm1uFFwJM2yN4AaABAg,edpratomo,2023-06-06 13:18:42+00:00,sendiri usaha,negatif
UgzzPRU5vpZZJZ05p4B4AaABAg,Madara95,2023-06-06 13:17:12+00:00,mahal susah   mw mudik pelosok,negatif
Ugz1OwB2OMCDuD6mGZZ4AaABAg,irfan perdana,2023-06-06 13:14:05+00:00,mungkin tahun baru laku v,negatif
UgzZYnkohPyMs2Vq0WZ4AaABAg,Wantupai ZR,2023-06-06 13:13:13+00:00,stil mahal warga   kurang uang,negatif
UgxuKchJ3dicRUxkPeV4AaABAg,ade wijaya,2023-06-06 13:10:11+00:00,naik pajak bbm,negatif
UgwH06tgV7vzrc73xBl4AaABAg,Penma Pangandaran,2023-05-19 02:40:53+00:00, sila  subsidi bbm kembali adil subsidi orang kaya sedangakan bbm kaya miskin,negatif
Ugy4FUTGAyKMfc0WOlJ4AaABAg,Mas ri,2023-05-13 10:18:04+00:00,banyak anggar subsidi   kurang jelas pertanggungjawaban tambah proyek subsidi masalah aman anggar subsidi pertanggungjawaban,netral
Ugzi3UqbwADnNK7xVal4AaABAg,MUSSEUM_sepatubranded,2023-05-13 07:31:08+00:00,si sri pihak rakyat memikirian asn kapan infonesia bubar,negatif
UgydBX9K2w08r4yd9dx4AaABAg,Rizky Squad,2023-05-04 13:30:12+00:00,pegawai perintah untuk pakai produk abc dongkrak pasar kurang bbm besar harap perintah slm sejahtera hormat dasiman slm asalammualaikum,positif
UgzcGYi1pGJhQL2JVSJ4AaABAg,indiendosia,2023-04-07 17:18:21+00:00,motor   dulu deh,netral
UgzJOhxqDcbvtTh2eqp4AaABAg,Satria Aji,2023-04-01 12:03:38+00:00,kendaran jangan subsidi trs bos ku jalan muat mau lebar pulau penuh aspal,positif
UgzbV-Gk0XJsCcaLV_B4AaABAg,Hernado Panjaitan,2023-03-31 22:57:59+00:00,republik indonesia negara polusi udara nomor dunia,negatif
Ugywf-kHMDJPffnNE154AaABAg,anak malaysia,2023-03-27 22:03:08+00:00,  punya uang senyam senyum ganti nambah subsidi   miskin makin singkir ganti kendara alas polusi dl udara bersih bikin mahal mungkin harga kendara utama trapotasi umum tenaga dg tiket murah semua rakyat rasa uang subsidi buat   lebih utama banding buang bantu beli utama butuh masarakat umum mudah seluruh rakyat sejatera luar negri tahu butuh masya rakat umum   utama beres baru tahap lai turut kasih subsidi alat alat tani mubil angkut inti   mudah masarakat kecil utama utama tani   kendara sifat pribadi mending angkut umum,negatif
UgwhZbZHYSmbMOXcD8l4AaABAg,Gakebagiannama,2023-03-24 08:20:21+00:00,gimana gimana terima subsidi va kuat ngecharge motor,positif
Ugx919A2Cesn2n_52xt4AaABAg,TOYINK,2023-03-24 06:36:22+00:00,bukan teman   data   mungkin banyak orang kaya nyamar muskin perintah  ,negatif
UgwBANlal9hvYzH00SF4AaABAg,DJ TOP,2023-03-24 05:46:31+00:00,pinter banget perintah kirain cuma cuma nyata mancing pabrik mol indonesia,positif
UgxGzTPa8UcF32S6nAV4AaABAg,Partogam Simanullang,2023-03-22 02:17:12+00:00,keren banget pantun tim kreatif podcast bawa narasi beri insentif gelas kopi ,negatif
UgwMTTiyuO_cqV7_TsF4AaABAg,mojopahit bangkit,2023-03-21 23:41:04+00:00,moga babgsa depan jadi bangsa   lapar tani tak pernah urus,negatif
UgwudiXOTw81n5ewLpZ4AaABAg,Abdul Kharim,2023-03-21 17:25:52+00:00,smga makin maju n thank you info bunda cntik n smga brkah amin,positif
Ugziu8DccxipR38tn_x4AaABAg,imamMahdi,2023-03-21 08:41:37+00:00,paling bocor tu dana negara banyakin balon balon ganti kempesin   rata ukur     tau,negatif
Ugy7YRz70YviaYqPgv54AaABAg,Deny Noegraha,2023-03-21 08:24:34+00:00,aneh kendara   punya orang mampu  kok  subsidi lihat perintah pihak orang mampu usaha,negatif
UgxGNIEPYjgRYZhPa3t4AaABAg,Mukidi tamak,2023-03-21 08:14:20+00:00,lebih pilih kendara bahan bakar fosil,negatif
UgyrKpO_VpK78yfAOgN4AaABAg,Sutris chanel,2023-03-20 23:35:54+00:00,motor batrai nyewa mungkin berat hitung lebih boros motor bensin banyak motor   jarang jalan,negatif
UgxZ0M18vXoEo6OYF7d4AaABAg,Bagus Suada,2023-03-20 18:15:56+00:00,padahal beli sayang s jamin bank padahal perlu dana buat kembang usaha,positif
UgzL91UzGKo1pkvfKyJ4AaABAg,Bahar Odon,2023-03-20 17:31:00+00:00,pegawai negeri karyawan swasta cepat alih kendara ganti baterai pasti mampu baik cicil maupun kontan gantung dapat masing,positif
UgzRTNvVHLe9T5a3mVd4AaABAg,Bl4ckTwT,2023-03-20 12:53:16+00:00,ironi subsidi perintah barang   beli harga subsidi   beri alas barang susah harga upping   mau,positif
UgxNEKQidoYA3B4jwqJ4AaABAg,M Hasan,2023-03-20 12:42:51+00:00,saran   subsidi   brand bagus dong kymco xiaomi honda kwalitas bagus,negatif
Ugw42pkRRU04i9q1PbV4AaABAg,Atika Cimut,2023-03-20 12:10:30+00:00,palembang rak bos,positif
UgwaG-xEzdg7XjYJLp94AaABAg,al faisal,2023-03-20 06:07:53+00:00,subsidi   kurang tepat  ,negatif
UgwfMyCgv4kV-coDsih4AaABAg,Matjebon Klumen,2023-03-20 04:00:02+00:00,charging station dimsna,netral
UgxtaZMU0DqENeHwiQh4AaABAg,Cuyung Adih,2023-03-20 02:49:16+00:00,jaman jokowi banyak atur program tambah susah cari makan boro motor lis,negatif
UgzT_lQWNkwssp1tHip4AaABAg,Zulpikar Pikar,2023-03-19 23:35:55+00:00, ingat  kompor,negatif
UgzMLOSDZhbuLiH1-Ph4AaABAg,Mochammad Subekhi,2023-03-19 23:13:12+00:00,mending subsidi sembako rakyat miskin kenyang,negatif
Ugy5vBiOTQq-I_bAQnt4AaABAg,Pramudya yudika Wijaya,2023-03-19 19:37:08+00:00,   dengar  jujur   aneh sih wong bangkit jawa bal pluit   pake batu bara,positif
UgynB3UidfEF4bLdBLV4AaABAg,Dia Melisah,2023-03-19 15:22:13+00:00,wacana tuju orang   milik uang lebih   beli buat subsidi gt mending uang buat sumbang rakyat     mampu bnyak rakyat   hidup kurang buat makan   susah boro beli,negatif
UgxFB9-TBq2I-PCc1-94AaABAg,Rey reyreynaldy,2023-03-19 14:56:29+00:00,moga depan program konversi bbm dg harga jangkau sangat sayang salah satu jenis tua   koleksi sekarang,negatif
Ugw7nayJpxD442q5gHN4AaABAg,Asep Shalikhin,2023-03-19 14:46:16+00:00,biarpun subsidi   kebel semua punya kendara sendiri makin macet jalan jasa angkut   naik   hasil cuma cukup butuh hari hari,negatif
UgzP0EhajXkcOybuFoV4AaABAg,Winter Soldier,2023-03-19 14:33:23+00:00,   benar  harus perintah mndukung kndaraan umum subsidi bus krl dl jangkau masyarakat bukan malah disuru beli motor baru tambah macet atuh,negatif
UgwcSgD5Rq9M8U6d7et4AaABAg,SADEWABAYU,2023-03-19 14:32:21+00:00,  perlu subsidi ngapain   mau punya subsidi   beli udh atas rata   perlu subsidi,positif
UgwdgzI5ASta-Fimw_54AaABAg,S.E.P_54,2023-03-19 14:22:37+00:00,apa pihak jual   naikin harga dulu harga   harus jt dijadiin jt kena subsidi jt balik jt   gitu serius binggung ni,negatif
UgwawWynVjz5kJ5v7O54AaABAg,Pangeran Chadas,2023-03-19 14:16:23+00:00,proyek proyek,netral
Ugxl0X9jOXzXJ8Ys4lZ4AaABAg,Hendra Budiman,2023-03-19 08:32:48+00:00, tahun    punya tertawa    tahun  mulai rewel utama baterai   mulai lemah   papa   beli baterai     bosan baterai   ganti harga jual lumayan anjlok,negatif
Ugy6fF6_fncwQWJSaHR4AaABAg,gibranishar_official,2023-03-19 07:39:32+00:00,moga punya produk anak bangsa aamiin allah yarobbal alamin,positif
UgycN9VgsU8g5oRO1jR4AaABAg,Nur,2023-03-18 20:17:58+00:00,subsidi  kok  kendara alangkah baik angarannya buat bangun pabrik pupuk tani susah sekarang tolong pikir nasip tani,positif
UgxvF6JPNWM3XKF2cod4AaABAg,L∆nd~Cru!s!ng,2023-03-18 19:39:52+00:00,blong rem   tanya siap betul siap market sistem,negatif
Ugy786QITP4u_y28ShZ4AaABAg,ˌwo͝olvəˈrēn,2023-03-18 19:39:12+00:00,subsidi juta,positif
UgwCrl-OQrWKvrU1mGh4AaABAg,Healthy Life,2023-03-18 17:19:46+00:00,lebih baik remaja lama drpd buat baru   mmg tuju ramah lingkung     booming jenis bbm langka buat sampah otomotif makin byk lebih baik lama remaja hemat bbm lagi kualitas   kokoh lama akan selamat   jd prioritas   dlm kendara,negatif
UgyydhF3-fUUxJl51dV4AaABAg,Iman Ce,2023-03-18 14:17:57+00:00,  perlu subsidi didik butuh didik bukan butuh sehat   subsidi bukan masyarakt kecil bawah garis mikin blm punya angan angan beli,negatif
UgyDKiMKUSFobJDUG9F4AaABAg,Arief HadiSusanto,2023-03-18 02:03:45+00:00,perintah lucu infrastruktur spklu siap rata gembar gembor insentif beli kendara terus tanya dua insentif laku beli cash apa kredit jelas,negatif
Ugy6XWbAXRT2xd1t6cp4AaABAg,Zhariva Almira,2023-03-17 00:02:48+00:00,  perlu subsidi buang anggar   beli tengah atas,negatif
UgwhJX-st3FeLKyurK54AaABAg,Muhamad Davin,2023-03-16 23:30:24+00:00,yank takut masyarakat bagaimana habis jalan harga batre   mahal jka batre rusak,positif
UgwFvjLfdYfCYDWVfdh4AaABAg,Samuel Sinaga,2023-03-16 17:39:17+00:00,orang kaya beri bantu alias insentif alias subsidi jaya negrinya si jokowi,positif
UgwPn-r-WqtO-5thn3F4AaABAg,Ignatius Bimo,2023-03-16 08:12:19+00:00,infrastruktur   masif,negatif
UgzdMErvwsK1yxsHxZd4AaABAg,Albert,2023-03-16 07:40:11+00:00,suka banget kak shania bawain berita si cantik cerdas,negatif
UgwCl9-dPu-nAtMTp7B4AaABAg,eli astuti,2023-03-16 06:16:06+00:00,  banjir korslet nanjak gunung   curam sprt dieng mampu,negatif
UgyqmNp8--s6MVo7Fft4AaABAg,Jansen Gunawan,2023-03-16 04:17:35+00:00,,netral
UgxstQlQ7hpqGWJm3xt4AaABAg,Hidayati Christen,2023-03-16 03:42:02+00:00,,netral
Ugyp_-Fi49XzP7pZzu14AaABAg,Arya dwiguna,2023-03-16 01:48:49+00:00,padahal mjelang lebaran laris manis cuma pngisian daya charger batre   siap apa,negatif
UgzMZ86yeNtFLFjcQ-14AaABAg,wikiwor wikipedia,2023-03-16 01:41:58+00:00,nunggu murah harga juta beli,positif
UgwvrWm0Ea1WWp8IaBl4AaABAg,samsul arifin,2023-03-16 01:24:50+00:00,dfsk gelora e dong,netral
UgwjbgJ5r3DxXKFWEYd4AaABAg,demiglas,2023-03-15 23:58:54+00:00,    ketilep anggar,positif
UgwlYKh-eS-dsg-BNAx4AaABAg,Chanelku,2023-03-15 18:17:28+00:00,  kaya makin kaya   miskin makin miskin,negatif
Ugz8NkfJ2-v_bemYk_t4AaABAg,Bangnav Bangewok,2023-03-15 16:46:05+00:00,mana esemka  kok  hilang cinta produk produk indonesia,positif
Ugy-gxGZ4C5WcgVcMKt4AaABAg,tahu caplock,2023-03-15 15:22:03+00:00,apabole jt subsidi sekolah ahli otomotiv   satu murid apa iya produksi  semua  instrumen lokal apa benar krisis bgini motor bikin perut kenyang apa mungkin tuker tambah sama motor bensin dapet jt,positif
Ugz-tNqtRzHQBXe-8jh4AaABAg,firman art,2023-03-15 15:15:39+00:00,kota sangat lemah mungkin tetap tahan buat jepang samping lebih gesit isi minyak banding isi baterai,negatif
UgzKbw825aaxjmjPIOp4AaABAg,ghazi online,2023-03-15 11:51:54+00:00,bikin tambah muaceet,positif
UgyeGqkkjN0tSX1DXbR4AaABAg,Vivo Y1t,2023-03-15 10:46:38+00:00,cnbc indonesia reporter adu kok gitu harus tambah semangat masyarakat milik uang cukup belanja uang rodah ekonomi makin cepat putar malah buat orang galau   moga cnbc indonesia ajar lgi reporter   milik rasa optimis dukung ubah indonesia,negatif
UgzMHgbL5yyDhi_ALrN4AaABAg,FFG 902,2023-03-15 08:54:11+00:00,insentif tepat,netral
Ugyw3wNDQQZsgaCqFWt4AaABAg,Dimas Putra,2023-03-15 08:44:39+00:00,subsidi motor beda laku kait subsidi motor syarat haru va padahal ngecharge njeglek alas unuk usaha   milik kur cuman tolak belakang   subsidi benar laku,negatif
UgwiiwY0BnKm9xRrUp14AaABAg,Belang 3,2023-03-15 08:11:05+00:00,desain motor listrikny jelek jelek,negatif
Ugy5v3KLXsdzPnyPewh4AaABAg,Agath PriKs,2023-03-15 07:40:03+00:00,yth   presiden usul   bagemana   kblb kendara motor bas baterai utama untu   jangan batas beli jangan batas laku masa beli sampun maturnuwun pareng,negatif
UgyYiOFLoW5VU4cyWsF4AaABAg,Tsa Lee Wo,2023-03-15 07:21:54+00:00,buang duwit rakyat miskin insetif apa bijak   masuk akal buang duwit untung orang kaya,negatif
UgxkEMw2CDtsJHi7eTZ4AaABAg,will smith,2023-03-15 07:01:39+00:00,dlu tunggu masayarakat barang  ,negatif
UgxvljqyFkbIEoFRzCJ4AaABAg,Zakarias Danujatmiko,2023-03-15 06:50:45+00:00,  hybrid masuk ganjil genap,negatif
Ugz2SdlVoHrPYnWBQgl4AaABAg,PT. Karunia Pharmindo Sejati,2023-03-15 06:50:44+00:00,iya   pln mati ngecas baterai,negatif
UgweUnNrxMUoyFcGg-h4AaABAg,posmo,2023-03-15 05:04:36+00:00,naik keliling kota cakep batrai habis bingung ngecarsnya   mungkin lebih baik naek nta    haus minum ppsnya wo ,positif
UgxUd45KMIfH2ujFfwN4AaABAg,The Rolling Wheelz,2023-03-15 04:37:11+00:00,hore indonesia tambah macet ayo dukung terus produsen,positif
UgziKc1r50f6aJQFZah4AaABAg,meri,2023-03-15 04:25:19+00:00,bagus mantap tesla,positif
UgzeRUisVqCffCbyrNx4AaABAg,leee thea,2023-03-15 03:48:57+00:00,lengkap baterai swap emergency walaupun cuma putar roda belakang manfaat hasil daya ngisi baterai bukan regeneratif braking,negatif
UgzaP7WmhikI8XlBNgl4AaABAg,Yunardi Yunardi,2023-03-15 03:43:37+00:00,kok   lihat mol kendara,positif
UgxD_pv2h34igiX6n1d4AaABAg,Sis Wadi,2023-03-15 03:08:01+00:00,wah ngeri dong banjir   takut korsleting,negatif
UgxZ5btYT2DH7RgFxKZ4AaABAg,AZIKA ALFIFA,2023-03-15 02:58:46+00:00,subsidi silang   naik pajak beli kendara mesin bbm subsidi kendara,negatif
Ugy3_Ez5hjTyc0qnfdd4AaABAg,Budi Pwt,2023-03-15 02:43:54+00:00,  madam gmana hehe,netral
UgxrszdNSD6wsrzdra94AaABAg,Wera Nusantara,2023-03-15 02:25:45+00:00,berita pro barat tahu perintah jenius bodoh banget   barat beri insentif     sumbang negara bangsa indonesia hihi tesla asurika cs gigit jari satu kata   indonesia lanjut,negatif
UgziHwFIDelTgO0QuBF4AaABAg,Hufron Ron,2023-03-14 11:37:28+00:00,atur mbulet,netral
Ugz5GM_G-z9O1lObD4h4AaABAg,one,2023-03-10 05:58:01+00:00,they said u can increase my maind,netral
UgyymGNd0UaJf1lw0u14AaABAg,PPI Theresia,2023-03-09 08:14:02+00:00,semua kendara pakai tidur nyenyak ndk bising kendara lewat depan rumah lanjut mudah harga murah,negatif
Ugzhn4EPs2q-FYEj8Ol4AaABAg,Bayu Kristianto,2023-03-09 00:40:52+00:00,gantung dl orang rat luhut msh orang kayak gitu abis subsidi embat sama,negatif
UgyhiL0ZFRHYZpoKXoJ4AaABAg,Darius homepro,2023-03-08 17:01:51+00:00,hulu produsen mang bijak main baru cuan baru hilir jalan macet lalu palak erp cuan haha,positif
UgwhFk6lWjenTWy5zyl4AaABAg,Sonic Fas,2023-03-08 12:24:53+00:00,lo he lohe subsidi produsen apa konsumen   jelas dong,negatif
UgzS3F9_5rB_fccgIYx4AaABAg,Raisa Ayrana,2023-03-08 07:38:58+00:00,hak dapat subsidi harus semua subsidi beri sepeda motor karna   beli arti orang kaya,negatif
UgyHsQHAz3MlB8Fx3Xp4AaABAg,Nexx777,2023-03-08 05:37:05+00:00,usaha jual pasti luhut jangan naik harga motor se enak mentang subsisdi perintah produsen enak hati naik harga motor,positif
UgxR9g_phngvV5yHGMt4AaABAg,N S,2023-03-07 13:36:39+00:00,nik arti   misal rumahtangga beli lebih nik beda atw bagaimana terus subsidi beli motor,negatif
Ugy78G8EkMvzfdm3wnV4AaABAg,aurelius jesse,2023-03-07 12:14:42+00:00,lihat realisasi,netral
